source_sector_id,neighbor_sector_id,neighbor_rank,source_site_id,neighbor_site_id,is_same_site,distance_m,source_azimuth_deg,neighbor_azimuth_deg,source_target_azimuth_offset_deg,target_source_azimuth_offset_deg,ue_second_best_count,boundary_ue_second_best_count,rf_second_best_score,boundary_second_best_score,source_alignment_score,target_alignment_score,neighbor_score
8,1,6,3,1,0,800.415329707782,150,30,90,30,0,0,0,0,0.25,0.75,1.15
8,11,7,3,4,0,800.415329707782,150,150,30,150,0,0,0,0,0.75,0,1.15
8,16,8,3,6,0,1600.83065941556,150,30,90,30,0,0,0,0,0.25,0.75,1.06666666666667
8,5,9,3,2,0,800.415329707782,150,150,150,30,0,0,0,0,0,0.75,0.85
8,14,10,3,5,0,1386.36001821087,150,150,60,120,0,0,0,0,0.5,0,0.783012701892219
8,15,11,3,5,0,1386.36001821087,150,270,60,120,0,0,0,0,0.5,0,0.783012701892219
8,2,12,3,1,0,800.415329707782,150,150,90,90,0,0,0,0,0.25,0.25,0.75
8,17,13,3,6,0,1600.83065941556,150,150,90,90,0,0,0,0,0.25,0.25,0.666666666666667
8,19,14,3,7,0,1386.36001821087,150,30,120,60,0,0,0,0,0,0.5,0.583012701892219
8,20,15,3,7,0,1386.36001821087,150,150,120,60,0,0,0,0,0,0.5,0.583012701892219
8,3,16,3,1,0,800.415329707782,150,270,90,150,0,0,0,0,0.25,0,0.55
8,18,17,3,6,0,1600.83065941556,150,270,90,150,0,0,0,0,0.25,0,0.466666666666667
8,4,18,3,2,0,800.415329707782,150,30,150,90,0,0,0,0,0,0.25,0.45
8,6,19,3,2,0,800.415329707782,150,270,150,150,0,0,0,0,0,0,0.25
8,21,20,3,7,0,1386.36001821087,150,270,120,180,0,0,0,0,0,0,0.183012701892219
9,1,1,3,1,0,800.415329707782,270,30,30,30,13,6,1,1,0.75,0.75,7.75
9,7,2,3,3,1,0,270,30,120,120,7,3,0.538461538461538,0.5,0,0,3.30384615384615
9,5,3,3,2,0,800.415329707782,270,150,30,30,3,1,0.230769230769231,0.166666666666667,0.75,0.75,3.00641025641026
9,19,4,3,7,0,1386.36001821087,270,30,0,60,0,0,0,0,1,0.5,1.78301270189222
9,20,5,3,7,0,1386.36001821087,270,150,0,60,0,0,0,0,1,0.5,1.78301270189222
9,8,6,3,3,1,0,270,150,120,120,4,1,0.307692307692308,0.166666666666667,0,0,1.71410256410256
9,16,7,3,6,0,1600.83065941556,270,30,30,30,0,0,0,0,0.75,0.75,1.66666666666667
9,13,8,3,5,0,1386.36001821087,270,30,60,0,0,0,0,0,0.5,1,1.58301270189222
9,21,9,3,7,0,1386.36001821087,270,270,0,180,0,0,0,0,1,0,1.38301270189222
9,2,10,3,1,0,800.415329707782,270,150,30,90,0,0,0,0,0.75,0.25,1.35
9,4,11,3,2,0,800.415329707782,270,30,30,90,0,0,0,0,0.75,0.25,1.35
9,17,12,3,6,0,1600.83065941556,270,150,30,90,0,0,0,0,0.75,0.25,1.26666666666667
9,10,13,3,4,0,800.415329707782,270,30,90,30,0,0,0,0,0.25,0.75,1.15
9,3,14,3,1,0,800.415329707782,270,270,30,150,0,0,0,0,0.75,0,1.15
9,6,15,3,2,0,800.415329707782,270,270,30,150,0,0,0,0,0.75,0,1.15
9,18,16,3,6,0,1600.83065941556,270,270,30,150,0,0,0,0,0.75,0,1.06666666666667
9,14,17,3,5,0,1386.36001821087,270,150,60,120,0,0,0,0,0.5,0,0.783012701892219
9,15,18,3,5,0,1386.36001821087,270,270,60,120,0,0,0,0,0.5,0,0.783012701892219
9,12,19,3,4,0,800.415329707782,270,270,90,90,0,0,0,0,0.25,0.25,0.75
9,11,20,3,4,0,800.415329707782,270,150,90,150,0,0,0,0,0.25,0,0.55
10,8,1,4,3,0,800.415329707782,30,150,30,30,17,5,1,1,0.75,0.75,7.75
10,11,2,4,4,1,0,30,150,120,120,7,5,0.411764705882353,1,0,0,3.79705882352941
10,5,3,4,2,0,1386.36001821087,30,150,60,0,0,0,0,0,0.5,1,1.58301270189222
10,12,4,4,4,1,0,30,270,120,120,2,2,0.117647058823529,0.4,0,0,1.42058823529412
10,9,5,4,3,0,800.415329707782,30,270,30,90,0,0,0,0,0.75,0.25,1.35
10,2,6,4,1,0,800.415329707782,30,150,90,30,0,0,0,0,0.25,0.75,1.15
10,7,7,4,3,0,800.415329707782,30,30,30,150,0,0,0,0,0.75,0,1.15
10,20,8,4,7,0,1600.83065941556,30,150,90,30,0,0,0,0,0.25,0.75,1.06666666666667
10,13,9,4,5,0,800.415329707782,30,30,150,30,0,0,0,0,0,0.75,0.85
10,4,10,4,2,0,1386.36001821087,30,30,60,120,0,0,0,0,0.5,0,0.783012701892219
10,6,11,4,2,0,1386.36001821087,30,270,60,120,0,0,0,0,0.5,0,0.783012701892219
10,1,12,4,1,0,800.415329707782,30,30,90,90,0,0,0,0,0.25,0.25,0.75
10,19,13,4,7,0,1600.83065941556,30,30,90,90,0,0,0,0,0.25,0.25,0.666666666666667
10,16,14,4,6,0,1386.36001821087,30,30,120,60,0,0,0,0,0,0.5,0.583012701892219
10,17,15,4,6,0,1386.36001821087,30,150,120,60,0,0,0,0,0,0.5,0.583012701892219
10,3,16,4,1,0,800.415329707782,30,270,90,150,0,0,0,0,0.25,0,0.55
10,21,17,4,7,0,1600.83065941556,30,270,90,150,0,0,0,0,0.25,0,0.466666666666667
10,14,18,4,5,0,800.415329707782,30,150,150,90,0,0,0,0,0,0.25,0.45
10,15,19,4,5,0,800.415329707782,30,270,150,150,0,0,0,0,0,0,0.25
10,18,20,4,6,0,1386.36001821087,30,270,120,180,0,0,0,0,0,0,0.183012701892219
11,10,1,4,4,1,0,150,30,120,120,8,3,1,1,0,0,6.15
11,8,2,4,3,0,800.415329707782,150,150,150,30,7,0,0.875,0,0,0.75,4.35
11,2,3,4,1,0,800.415329707782,150,150,150,30,3,0,0.375,0,0,0.75,2.35
11,12,4,4,4,1,0,150,270,120,120,3,1,0.375,0.333333333333333,0,0,2.31666666666667
11,14,5,4,5,0,800.415329707782,150,150,90,90,2,0,0.25,0,0.25,0.25,1.75
11,13,6,4,5,0,800.415329707782,150,30,90,30,0,0,0,0,0.25,0.75,1.15
11,5,7,4,2,0,1386.36001821087,150,150,180,0,0,0,0,0,0,1,0.983012701892219
11,20,8,4,7,0,1600.83065941556,150,150,150,30,0,0,0,0,0,0.75,0.766666666666667
11,16,9,4,6,0,1386.36001821087,150,30,120,60,0,0,0,0,0,0.5,0.583012701892219
11,17,10,4,6,0,1386.36001821087,150,150,120,60,0,0,0,0,0,0.5,0.583012701892219
11,15,11,4,5,0,800.415329707782,150,270,90,150,0,0,0,0,0.25,0,0.55
11,1,12,4,1,0,800.415329707782,150,30,150,90,0,0,0,0,0,0.25,0.45
11,9,13,4,3,0,800.415329707782,150,270,150,90,0,0,0,0,0,0.25,0.45
11,19,14,4,7,0,1600.83065941556,150,30,150,90,0,0,0,0,0,0.25,0.366666666666667
11,3,15,4,1,0,800.415329707782,150,270,150,150,0,0,0,0,0,0,0.25
11,7,16,4,3,0,800.415329707782,150,30,150,150,0,0,0,0,0,0,0.25
11,4,17,4,2,0,1386.36001821087,150,30,180,120,0,0,0,0,0,0,0.183012701892219
11,6,18,4,2,0,1386.36001821087,150,270,180,120,0,0,0,0,0,0,0.183012701892219
11,18,19,4,6,0,1386.36001821087,150,270,120,180,0,0,0,0,0,0,0.183012701892219
11,21,20,4,7,0,1600.83065941556,150,270,150,150,0,0,0,0,0,0,0.166666666666667
12,2,1,4,1,0,800.415329707782,270,150,30,30,12,7,1,1,0.75,0.75,7.75
12,13,2,4,5,0,800.415329707782,270,30,30,30,4,3,0.333333333333333,0.428571428571429,0.75,0.75,3.94047619047619
12,10,3,4,4,1,0,270,30,120,120,5,3,0.416666666666667,0.428571428571429,0,0,2.67380952380952
12,16,4,4,6,0,1386.36001821087,270,30,0,60,0,0,0,0,1,0.5,1.78301270189222
12,17,5,4,6,0,1386.36001821087,270,150,0,60,0,0,0,0,1,0.5,1.78301270189222
12,20,6,4,7,0,1600.83065941556,270,150,30,30,0,0,0,0,0.75,0.75,1.66666666666667
12,5,7,4,2,0,1386.36001821087,270,150,60,0,0,0,0,0,0.5,1,1.58301270189222
12,18,8,4,6,0,1386.36001821087,270,270,0,180,0,0,0,0,1,0,1.38301270189222
12,1,9,4,1,0,800.415329707782,270,30,30,90,0,0,0,0,0.75,0.25,1.35
12,14,10,4,5,0,800.415329707782,270,150,30,90,0,0,0,0,0.75,0.25,1.35
12,19,11,4,7,0,1600.83065941556,270,30,30,90,0,0,0,0,0.75,0.25,1.26666666666667
12,8,12,4,3,0,800.415329707782,270,150,90,30,0,0,0,0,0.25,0.75,1.15
12,3,13,4,1,0,800.415329707782,270,270,30,150,0,0,0,0,0.75,0,1.15
12,15,14,4,5,0,800.415329707782,270,270,30,150,0,0,0,0,0.75,0,1.15
12,21,15,4,7,0,1600.83065941556,270,270,30,150,0,0,0,0,0.75,0,1.06666666666667
12,4,16,4,2,0,1386.36001821087,270,30,60,120,0,0,0,0,0.5,0,0.783012701892219
12,6,17,4,2,0,1386.36001821087,270,270,60,120,0,0,0,0,0.5,0,0.783012701892219
12,11,18,4,4,1,0,270,150,120,120,1,1,0.0833333333333333,0.142857142857143,0,0,0.769047619047619
12,9,19,4,3,0,800.415329707782,270,270,90,90,0,0,0,0,0.25,0.25,0.75
12,7,20,4,3,0,800.415329707782,270,30,90,150,0,0,0,0,0.25,0,0.55
13,2,1,5,1,0,800.415329707782,30,150,30,30,8,4,1,1,0.75,0.75,7.75
13,12,2,5,4,0,800.415329707782,30,270,30,30,7,2,0.875,0.5,0.75,0.75,6.25
13,15,3,5,5,1,0,30,270,120,120,5,2,0.625,0.5,0,0,3.65
13,8,4,5,3,0,1386.36001821087,30,150,0,60,0,0,0,0,1,0.5,1.78301270189222
13,9,5,5,3,0,1386.36001821087,30,270,0,60,0,0,0,0,1,0.5,1.78301270189222
13,5,6,5,2,0,1600.83065941556,30,150,30,30,0,0,0,0,0.75,0.75,1.66666666666667
13,14,7,5,5,1,0,30,150,120,120,3,0,0.375,0,0,0,1.65
13,20,8,5,7,0,1386.36001821087,30,150,60,0,0,0,0,0,0.5,1,1.58301270189222
13,7,9,5,3,0,1386.36001821087,30,30,0,180,0,0,0,0,1,0,1.38301270189222
13,3,10,5,1,0,800.415329707782,30,270,30,90,0,0,0,0,0.75,0.25,1.35
13,11,11,5,4,0,800.415329707782,30,150,30,90,0,0,0,0,0.75,0.25,1.35
13,6,12,5,2,0,1600.83065941556,30,270,30,90,0,0,0,0,0.75,0.25,1.26666666666667
13,17,13,5,6,0,800.415329707782,30,150,90,30,0,0,0,0,0.25,0.75,1.15
13,1,14,5,1,0,800.415329707782,30,30,30,150,0,0,0,0,0.75,0,1.15
13,10,15,5,4,0,800.415329707782,30,30,30,150,0,0,0,0,0.75,0,1.15
13,4,16,5,2,0,1600.83065941556,30,30,30,150,0,0,0,0,0.75,0,1.06666666666667
13,19,17,5,7,0,1386.36001821087,30,30,60,120,0,0,0,0,0.5,0,0.783012701892219
13,21,18,5,7,0,1386.36001821087,30,270,60,120,0,0,0,0,0.5,0,0.783012701892219
13,16,19,5,6,0,800.415329707782,30,30,90,90,0,0,0,0,0.25,0.25,0.75
13,18,20,5,6,0,800.415329707782,30,270,90,150,0,0,0,0,0.25,0,0.55
14,13,1,5,5,1,0,150,30,120,120,10,4,1,1,0,0,6.15
14,17,2,5,6,0,800.415329707782,150,150,150,30,8,0,0.8,0,0,0.75,4.05
14,2,3,5,1,0,800.415329707782,150,150,150,30,6,0,0.6,0,0,0.75,3.25
14,15,4,5,5,1,0,150,270,120,120,5,1,0.5,0.25,0,0,2.65
14,12,5,5,4,0,800.415329707782,150,270,90,30,0,0,0,0,0.25,0.75,1.15
14,20,6,5,7,0,1386.36001821087,150,150,180,0,0,0,0,0,0,1,0.983012701892219
14,5,7,5,2,0,1600.83065941556,150,150,150,30,0,0,0,0,0,0.75,0.766666666666667
14,11,8,5,4,0,800.415329707782,150,150,90,90,0,0,0,0,0.25,0.25,0.75
14,8,9,5,3,0,1386.36001821087,150,150,120,60,0,0,0,0,0,0.5,0.583012701892219
14,9,10,5,3,0,1386.36001821087,150,270,120,60,0,0,0,0,0,0.5,0.583012701892219
14,10,11,5,4,0,800.415329707782,150,30,90,150,0,0,0,0,0.25,0,0.55
14,3,12,5,1,0,800.415329707782,150,270,150,90,0,0,0,0,0,0.25,0.45
14,16,13,5,6,0,800.415329707782,150,30,150,90,0,0,0,0,0,0.25,0.45
14,6,14,5,2,0,1600.83065941556,150,270,150,90,0,0,0,0,0,0.25,0.366666666666667
14,1,15,5,1,0,800.415329707782,150,30,150,150,0,0,0,0,0,0,0.25
14,18,16,5,6,0,800.415329707782,150,270,150,150,0,0,0,0,0,0,0.25
14,7,17,5,3,0,1386.36001821087,150,30,120,180,0,0,0,0,0,0,0.183012701892219
14,19,18,5,7,0,1386.36001821087,150,30,180,120,0,0,0,0,0,0,0.183012701892219
14,21,19,5,7,0,1386.36001821087,150,270,180,120,0,0,0,0,0,0,0.183012701892219
14,4,20,5,2,0,1600.83065941556,150,30,150,150,0,0,0,0,0,0,0.166666666666667
15,17,1,5,6,0,800.415329707782,270,150,30,30,16,7,1,1,0.75,0.75,7.75
